scenario,fraction,prep_minutes,fold,origin,target_time,source_start,tau,eligible_alert_order_for_source,destination_start,delta_per_interval,status,observed_production,source_weight,destination_weight,scenario_label,demand_scope
D,0.1,15,0,2021-04-23 14:45:00,2021-04-23 15:45:00,2021-04-23 15:00:00,176.5,1,2021-04-23 20:15:00,5.301748387619195,applied,2170.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 07:15:00,2021-04-26 08:15:00,2021-04-26 08:00:00,176.5,1,2021-04-26 21:15:00,1.402397960596045,applied,574.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 07:30:00,2021-04-26 08:30:00,2021-04-26 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 07:45:00,2021-04-26 08:45:00,2021-04-26 08:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 08:15:00,2021-04-26 09:15:00,2021-04-26 09:00:00,176.5,1,2021-04-26 21:15:00,2.536043698778214,applied,1038.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 08:30:00,2021-04-26 09:30:00,2021-04-26 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 08:45:00,2021-04-26 09:45:00,2021-04-26 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 09:30:00,2021-04-26 10:30:00,2021-04-26 10:00:00,176.5,1,2021-04-26 21:15:00,0.8868823339657915,applied,363.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 09:45:00,2021-04-26 10:45:00,2021-04-26 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 10:15:00,2021-04-26 11:15:00,2021-04-26 11:00:00,176.5,1,2021-04-26 21:15:00,2.306382708715447,applied,944.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 10:30:00,2021-04-26 11:30:00,2021-04-26 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 12:15:00,2021-04-26 13:15:00,2021-04-26 13:00:00,176.5,1,2021-04-26 21:15:00,5.533852579703906,applied,2265.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 12:30:00,2021-04-26 13:30:00,2021-04-26 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 12:45:00,2021-04-26 13:45:00,2021-04-26 13:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 13:15:00,2021-04-26 14:15:00,2021-04-26 14:00:00,176.5,1,2021-04-26 21:15:00,1.9838800418187956,applied,812.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 13:30:00,2021-04-26 14:30:00,2021-04-26 14:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 13:45:00,2021-04-26 14:45:00,2021-04-26 14:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 14:30:00,2021-04-26 15:30:00,2021-04-26 15:00:00,176.5,1,2021-04-26 20:15:00,0.8868823339657915,applied,363.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-26 14:45:00,2021-04-26 15:45:00,2021-04-26 15:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 07:15:00,2021-04-27 08:15:00,2021-04-27 08:00:00,176.5,1,2021-04-27 21:15:00,2.440758819922385,applied,999.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 07:30:00,2021-04-27 08:30:00,2021-04-27 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 07:45:00,2021-04-27 08:45:00,2021-04-27 08:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 08:15:00,2021-04-27 09:15:00,2021-04-27 09:00:00,176.5,1,2021-04-27 21:15:00,1.6735933850318656,applied,685.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 08:30:00,2021-04-27 09:30:00,2021-04-27 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 08:45:00,2021-04-27 09:45:00,2021-04-27 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 09:30:00,2021-04-27 10:30:00,2021-04-27 10:00:00,176.5,1,2021-04-27 21:15:00,3.796735942101488,applied,1554.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 09:45:00,2021-04-27 10:45:00,2021-04-27 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 10:15:00,2021-04-27 11:15:00,2021-04-27 11:00:00,176.5,1,2021-04-27 21:15:00,3.596393376302053,applied,1472.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 10:30:00,2021-04-27 11:30:00,2021-04-27 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 12:30:00,2021-04-27 13:30:00,2021-04-27 13:00:00,176.5,1,2021-04-27 21:15:00,3.6354846086531616,applied,1488.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 12:45:00,2021-04-27 13:45:00,2021-04-27 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 13:45:00,2021-04-27 14:45:00,2021-04-27 14:00:00,176.5,1,2021-04-27 21:15:00,15.36774071802983,applied,6290.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 14:30:00,2021-04-27 15:30:00,2021-04-27 15:00:00,176.5,1,2021-04-27 20:15:00,2.1695633954865645,applied,888.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-27 14:45:00,2021-04-27 15:45:00,2021-04-27 15:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 07:15:00,2021-04-28 08:15:00,2021-04-28 08:00:00,176.5,1,2021-04-28 21:15:00,0.6034708994202493,applied,247.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 07:30:00,2021-04-28 08:30:00,2021-04-28 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 07:45:00,2021-04-28 08:45:00,2021-04-28 08:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 08:15:00,2021-04-28 09:15:00,2021-04-28 09:00:00,176.5,1,2021-04-28 21:15:00,3.997078507900923,applied,1636.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 08:30:00,2021-04-28 09:30:00,2021-04-28 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 08:45:00,2021-04-28 09:45:00,2021-04-28 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 09:30:00,2021-04-28 10:30:00,2021-04-28 10:00:00,176.5,1,2021-04-28 21:15:00,1.1263161321163357,applied,461.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 09:45:00,2021-04-28 10:45:00,2021-04-28 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 10:15:00,2021-04-28 11:15:00,2021-04-28 11:00:00,176.5,1,2021-04-28 21:15:00,2.8829783858943085,applied,1180.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 10:45:00,2021-04-28 11:45:00,2021-04-28 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 12:45:00,2021-04-28 13:45:00,2021-04-28 13:00:00,176.5,1,2021-04-28 21:15:00,5.651126276757234,applied,2313.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 13:30:00,2021-04-28 14:30:00,2021-04-28 14:00:00,176.5,1,2021-04-28 21:15:00,7.693643167102692,applied,3149.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 13:45:00,2021-04-28 14:45:00,2021-04-28 14:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 14:45:00,2021-04-28 15:45:00,2021-04-28 15:00:00,176.5,1,2021-04-28 20:15:00,2.29660990062767,applied,940.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-28 18:15:00,2021-04-28 19:15:00,2021-04-28 19:00:00,176.5,1,2021-04-28 20:15:00,1.0579064755018945,applied,433.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 07:15:00,2021-04-29 08:15:00,2021-04-29 08:00:00,176.5,1,2021-04-29 21:15:00,2.106040142916012,applied,862.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 07:30:00,2021-04-29 08:30:00,2021-04-29 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 07:45:00,2021-04-29 08:45:00,2021-04-29 08:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 08:15:00,2021-04-29 09:15:00,2021-04-29 09:00:00,176.5,1,2021-04-29 21:15:00,2.084051324718513,applied,853.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 08:30:00,2021-04-29 09:30:00,2021-04-29 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 08:45:00,2021-04-29 09:45:00,2021-04-29 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 09:30:00,2021-04-29 10:30:00,2021-04-29 10:00:00,176.5,1,2021-04-29 21:15:00,5.013450549029764,applied,2052.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 09:45:00,2021-04-29 10:45:00,2021-04-29 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 10:15:00,2021-04-29 11:15:00,2021-04-29 11:00:00,176.5,1,2021-04-29 21:15:00,4.021510528120365,applied,1646.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 12:45:00,2021-04-29 13:45:00,2021-04-29 13:00:00,176.5,1,2021-04-29 21:15:00,1.6906957991854759,applied,692.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 13:45:00,2021-04-29 14:45:00,2021-04-29 14:00:00,176.5,1,2021-04-29 21:15:00,2.208654627837674,applied,904.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 14:45:00,2021-04-29 15:45:00,2021-04-29 15:00:00,176.5,1,2021-04-29 20:15:00,5.182031488543923,applied,2121.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-29 18:15:00,2021-04-29 19:15:00,2021-04-29 19:00:00,176.5,1,2021-04-29 20:15:00,4.473502902180067,applied,1831.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 07:15:00,2021-04-30 08:15:00,2021-04-30 08:00:00,176.5,1,2021-04-30 21:15:00,2.9342856283551395,applied,1201.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 07:30:00,2021-04-30 08:30:00,2021-04-30 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 07:45:00,2021-04-30 08:45:00,2021-04-30 08:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 08:15:00,2021-04-30 09:15:00,2021-04-30 09:00:00,176.5,1,2021-04-30 21:15:00,1.7322302335585296,applied,709.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 08:30:00,2021-04-30 09:30:00,2021-04-30 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 08:45:00,2021-04-30 09:45:00,2021-04-30 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 09:30:00,2021-04-30 10:30:00,2021-04-30 10:00:00,176.5,1,2021-04-30 21:15:00,1.3828523444204903,applied,566.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 09:45:00,2021-04-30 10:45:00,2021-04-30 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 10:15:00,2021-04-30 11:15:00,2021-04-30 11:00:00,176.5,1,2021-04-30 21:15:00,2.1182561530257336,applied,867.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 10:30:00,2021-04-30 11:30:00,2021-04-30 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 10:45:00,2021-04-30 11:45:00,2021-04-30 11:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-04-30 12:45:00,2021-04-30 13:45:00,2021-04-30 13:00:00,176.5,1,2021-04-30 21:15:00,4.231625902007578,applied,1732.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 07:30:00,2021-05-03 08:30:00,2021-05-03 08:00:00,176.5,1,2021-05-03 21:15:00,1.915470385204354,applied,784.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 07:45:00,2021-05-03 08:45:00,2021-05-03 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 08:15:00,2021-05-03 09:15:00,2021-05-03 09:00:00,176.5,1,2021-05-03 21:15:00,2.7779206989507026,applied,1137.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 08:30:00,2021-05-03 09:30:00,2021-05-03 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 08:45:00,2021-05-03 09:45:00,2021-05-03 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 09:30:00,2021-05-03 10:30:00,2021-05-03 10:00:00,176.5,1,2021-05-03 21:15:00,0.1588081314263814,applied,65.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 09:45:00,2021-05-03 10:45:00,2021-05-03 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 10:15:00,2021-05-03 11:15:00,2021-05-03 11:00:00,176.5,1,2021-05-03 21:15:00,3.840713578496486,applied,1572.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 10:30:00,2021-05-03 11:30:00,2021-05-03 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 10:45:00,2021-05-03 11:45:00,2021-05-03 11:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 12:15:00,2021-05-03 13:15:00,2021-05-03 13:00:00,176.5,1,2021-05-03 21:15:00,1.2338170210818864,applied,505.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 12:30:00,2021-05-03 13:30:00,2021-05-03 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 12:45:00,2021-05-03 13:45:00,2021-05-03 13:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 13:15:00,2021-05-03 14:15:00,2021-05-03 14:00:00,176.5,1,2021-05-03 21:15:00,5.570500610033071,applied,2280.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 13:30:00,2021-05-03 14:30:00,2021-05-03 14:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 13:45:00,2021-05-03 14:45:00,2021-05-03 14:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.1,15,0,2021-05-03 14:30:00,2021-05-03 15:30:00,2021-05-03 15:00:00,176.5,1,2021-05-03 20:15:00,4.461286892070345,applied,1826.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
