segment_id,source,label,start,end,n_samples,duration_seconds
609,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:15:31.236,2022-07-12 01:15:35.336,42,4.199999999999999
610,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:15:39.216,2022-07-12 01:15:42.016,29,2.9
611,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:15:47.224,2022-07-12 01:15:48.924,18,1.8
612,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:15:55.225,2022-07-12 01:15:55.725,6,0.6
613,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:16:04.244,2022-07-12 01:16:09.144,50,5.0
614,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:16:11.294,2022-07-12 01:16:15.794,46,4.6
615,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:16:19.392,2022-07-12 01:16:22.792,35,3.5
616,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:16:27.377,2022-07-12 01:16:29.477,22,2.2
617,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:16:35.392,2022-07-12 01:16:36.092,8,0.7999999999999999
618,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:16:44.524,2022-07-12 01:16:49.424,50,5.0
619,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\press_data_normal.csv,0,2022-07-12 01:16:51.528,2022-07-12 01:16:55.828,44,4.3999999999999995
0,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:51:07.943,2022-07-17 10:51:08.243,4,0.4
1,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:51:16.724,2022-07-17 10:51:21.624,50,5.0
2,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:51:23.615,2022-07-17 10:51:28.215,47,4.699999999999999
3,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:51:31.734,2022-07-17 10:51:34.734,31,3.1
4,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:51:39.999,2022-07-17 10:51:41.699,18,1.8
5,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:51:48.093,2022-07-17 10:51:48.293,3,0.30000000000000004
6,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:51:56.684,2022-07-17 10:52:01.584,50,5.0
7,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:52:04.407,2022-07-17 10:52:08.307,40,4.0
8,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:52:12.567,2022-07-17 10:52:14.967,25,2.5
9,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:52:21.018,2022-07-17 10:52:21.718,8,0.7999999999999999
10,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:52:29.326,2022-07-17 10:52:29.626,4,0.4
11,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:52:38.172,2022-07-17 10:52:43.072,50,5.0
12,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:52:45.655,2022-07-17 10:52:49.755,42,4.199999999999999
13,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:52:53.769,2022-07-17 10:52:56.469,28,2.8000000000000003
14,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:53:01.909,2022-07-17 10:53:03.309,15,1.5
15,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:53:11.764,2022-07-17 10:53:16.664,50,5.0
16,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:53:18.444,2022-07-17 10:53:23.344,50,5.0
17,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:53:26.553,2022-07-17 10:53:30.053,36,3.6
18,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:53:34.639,2022-07-17 10:53:36.939,24,2.4
19,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:53:42.668,2022-07-17 10:53:43.568,10,1.0
20,3. 소성가공 예지보전 AI 데이터셋\3. 소성가공 예지보전 AI 데이터셋\outlier_data.csv,1,2022-07-17 10:53:52.140,2022-07-17 10:53:53.540,15,1.5
